Site,Date_Asat,Date_Rd,Species,Code,Fixer,Nonfixer,Meas,Treatment,Rep,T30_air,Tair,Tleaf,Tleaf_cor,A_area,A_mass,Rd_area,Rd_mass,E,g,WUE (A/g),%N_mass,gN_m-2,LMA,d13C,Leaf_bio_g_end,AGB_est_kg_harv,NLIM,NSAT,NLIM_Alt1,NLSAT_Alt1,NLIM_Alt2,NSAT_Alt2,WL/DIS/DAM,Use_biomass_end
T,7/9/2017,7/8/2017,BENI,BENI17,0,1,1,NP,23,23.4,25.4630928,26.31425095,26.1721887,22.04510444,267.8627514,1.64,23.88,0.00554,0.617,35.72950476,2.19,1.81,82.3,-30.2,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,MN,25,23.4,26.57991219,29.80581601,31.52507944,10.04860354,93.91218266,2.06,21.05,0.00423,0.203,49.50051007,0.96,1.03,107,-29.7,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,HN,27,23.4,26.39464442,29.74968847,31.57017199,11.50746465,170.9875877,1.41,18.92,0.00298,0.139,82.7875155,2.73,1.84,67.3,-26.9,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,MN,29,23.4,26.8107338,29.70883433,31.17116553,19.52281221,215.008945,1.41,14.3,0.00486,0.298,65.51279264,1.98,1.8,90.8,-28.7,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,NP,31,23.4,26.48198891,30.02147738,31.98652845,18.2373189,210.8360567,1.09,11.42,0.00476,0.224,81.41660225,1.6,1.38,86.5,-29.1,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,LN,33,23.4,26.72229894,28.45601082,29.00569419,16.98730573,197.9872463,1.78,28.75,0.00608,0.59,28.79204362,1.32,1.13,85.8,-31.3,NA,NA,1,0,1,0,1,0,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,NP,35,23.4,26.56181018,29.180439,30.42372026,17.31132201,179.9513722,1.13,10.22,0.00432,0.323,53.59542417,1.21,1.16,96.2,-30.6,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,BENI,BENI17,0,1,1,LN,37,23.4,26.19054731,29.24819628,30.83558155,14.53209955,175.2967377,1.62,18.89,0.00347,0.194,74.90772965,1.71,1.42,82.9,-26.9,NA,NA,1,0,1,0,1,0,0,0
T,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,LN,43,23.4,25.82330259,26.62123998,26.43746331,20.44086417,350.6151659,1.01,14.68,0.00709,0.837,24.42158205,1.91,1.12,58.3,-31.8,NA,NA,1,0,1,0,1,0,0,0
T,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,LN,45,23.4,25.30469068,25.72083728,25.23781298,17.45458348,216.827124,1.25,15.04,0.00616,0.737,23.68328831,1.45,1.17,80.5,-31.9,NA,NA,1,0,1,0,1,0,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,MN,47,23.4,26.10452779,28.10807292,28.86925159,23.39137906,311.8850541,1.7,24.23,0.00622,0.495,47.25531123,2.3,1.73,75,-29.9,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,HN,49,23.4,26.41145706,28.46604729,29.26723511,21.50863838,423.3983932,1.28,17.18,0.00715,0.547,39.32109392,3.02,1.53,50.8,-30.4,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,NP,51,23.4,25.76278814,26.85361926,26.89941269,20.70416084,266.4628165,0.75,11.42,0.00658,0.615,33.66530218,2.17,1.69,77.7,-29.9,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,MN,53,23.4,25.76718839,26.85628128,26.90071229,23.02689474,335.1804184,1.17,12.43,0.00622,0.697,33.03715171,2.35,1.62,68.7,-30.9,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,NP,55,23.4,26.35166359,28.64464696,29.63268733,20.71893492,326.2824397,2.06,26.98,0.00631,0.425,48.75043511,2.75,1.74,63.5,-30,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,NP,57,23.4,26.61803055,28.41969681,29.02264282,10.07782285,147.5523111,1.13,17.68,0.00697,0.404,24.94510605,1.37,0.94,68.3,-30.6,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,HN,59,23.4,25.99371783,27.06741397,27.099777,16.37445418,209.9288998,1.26,15.16,0.00584,0.617,26.53882363,1.64,1.28,78,-29.7,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,LN,61,23.4,26.02572441,28.09486453,28.90745655,11.11087433,262.668424,0.96,24.7,0.00423,0.26,42.73413205,1.77,0.75,42.3,-32.4,NA,NA,1,0,1,0,1,0,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,MN,63,23.4,26.07265472,27.5536321,27.90522217,23.89805444,411.3262383,1.2,18.43,0.00777,0.774,30.87603933,2.58,1.5,58.1,-31.3,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,BENI,BENI17,0,1,1,HN,65,23.4,26.0896759,27.38765717,27.59581488,19.01095294,323.8663192,1.04,20.22,0.0069,0.797,23.85314045,2.21,1.29,58.7,-32.4,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,HN,2,23.4,26.0715669,28.2769591,29.19634551,14.02018146,360.4159759,2.26,57.59,0.00383,0.212,66.13293142,3.79,1.47,38.9,-27.9,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,NP,4,23.4,26.06725438,28.8145148,30.15861751,15.26948971,363.5592788,1.79,32.39,0.00348,0.174,87.75568799,3.49,1.46,42,-29.5,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,LN,6,23.4,26.33855565,29.33922513,30.88194987,11.99062153,219.608453,0.88,19.75,0.00293,0.122,98.28378307,1.94,1.06,54.6,-30.1,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,MN,10,23.4,25.91853015,28.41258558,29.55822622,16.39238642,331.1593217,1.11,19.63,0.00321,0.169,96.99636936,2.92,1.44,49.5,-29.8,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,MN,12,23.4,26.27000427,28.40285428,29.26538212,16.41806409,337.8202487,1.16,24.18,0.00407,0.233,70.46379437,3.06,1.49,48.6,-29,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,LN,14,23.4,25.97224045,28.00392914,28.78716673,16.86475044,336.6217652,1.97,33.8,0.00363,0.229,73.64519841,3.09,1.55,50.1,-27.4,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,HN,16,23.4,25.84726588,27.8282814,28.57180137,17.74821321,262.936492,1.24,19.13,0.00289,0.183,96.98477162,3.13,2.11,67.5,-27.5,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,HN,18,23.4,26.21899605,28.30111885,29.1238867,17.56734974,330.8352116,1.37,22.69,0.00423,0.247,71.12287343,3.59,1.91,53.1,-28.5,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/8/2017,ROPS,ROPS17,1,0,1,LN,20,23.4,25.55884552,26.72634761,26.83223574,22.58854509,355.7251196,2.38,51.86,0.00484,0.339,66.63287638,3.3,2.1,63.5,-28.2,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/8/2017,ROPS,ROPS17,1,0,1,LN,22,23.4,25.63594119,27.86733182,28.8070958,12.48122883,214.0862578,1.17,18.61,0.00209,0.103,121.1769789,3.28,1.91,58.3,-26.9,NA,NA,0,1,0,1,0,1,0,0
T,7/9/2017,7/10/2017,ROPS,ROPS17,1,0,1,NP,24,23.4,25.59506162,27.42955589,28.0582325,18.73813203,282.2007835,2.71,53.7,0.00394,0.232,80.76781046,3.46,2.3,66.4,-28.3,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,ROPS,ROPS17,1,0,1,MN,26,23.4,26.52835083,28.92540232,29.99501128,23.56924893,388.9315006,3.11,80.51,0.00492,0.316,74.5862308,3.41,2.07,60.6,-29.3,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,ROPS,ROPS17,1,0,1,HN,28,23.4,26.91002846,29.66049957,31.00711883,26.92847892,461.1040911,2.91,55.45,0.00774,0.479,56.21811884,2.73,1.6,58.4,-30.6,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,ROPS,ROPS17,1,0,1,MN,30,23.4,26.26416016,28.18955104,28.88947241,13.78405447,244.3981288,1.31,20.91,0.00339,0.21,65.6383546,2.61,1.47,56.4,-29.8,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,ROPS,ROPS17,1,0,1,NP,32,23.4,26.53378677,29.00559044,30.13379015,23.25587522,582.8540154,2.19,54.28,0.00668,0.411,56.58363799,4.32,1.72,39.9,-28.9,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,ROPS,ROPS17,1,0,1,LN,34,23.4,26.37730598,28.41252518,29.19852998,29.66927449,453.6586313,2.61,64.46,0.00686,0.543,54.63954786,3.32,2.17,65.4,-29.2,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,ROPS,ROPS17,1,0,1,LN,38,23.4,26.37335141,28.61410713,29.56121146,20.61674482,381.7915708,1.68,29.07,0.00424,0.251,82.13842559,3.7,2,54,-28.4,NA,NA,0,1,0,1,0,1,0,0
T,7/8/2017,7/8/2017,ROPS,ROPS17,1,0,1,HN,40,23.4,25.41136233,26.61873627,26.75587596,13.31076059,201.6781908,1.74,27.49,0.00117,0.159,83.71547542,2.97,1.96,66,-26.7,NA,NA,0,1,0,1,0,1,0,0
T,7/15/2017,7/15/2017,ROPS,ROPS17,1,0,1,LN,44,23.4,26.22491964,28.96573702,30.30478969,25.20208486,415.8759879,2.33,67.83,0.00607,0.333,75.68193653,3.68,2.23,60.6,-27.9,NA,NA,0,1,0,1,0,1,0,0
T,7/15/2017,7/15/2017,ROPS,ROPS17,1,0,1,LN,46,23.4,25.52093061,26.12413979,25.78773514,31.65134379,523.1627073,1.43,23.41,0.00773,0.796,39.76299472,3.48,2.11,60.5,-29.5,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,ROPS,ROPS17,1,0,1,MN,48,23.4,26.31827164,27.9144694,28.35636921,26.19795669,488.7678487,1.53,56.38,0.0082,0.592,44.25330522,3.59,1.92,53.6,-29.5,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,ROPS,ROPS17,1,0,1,HN,50,23.4,26.64288584,28.38208898,28.9360764,22.7635367,467.4237516,0.97,30.95,0.00648,0.518,43.94505155,3.63,1.77,48.7,-29.8,NA,NA,0,1,0,1,0,1,0,0
S,7/15/2017,7/15/2017,ROPS,ROPS17,1,0,1,NP,52,23.4,25.48038292,25.84820302,25.32730042,28.48833879,518.9132748,1.16,25.87,0.00721,0.696,40.93152124,4.01,2.2,54.9,-29.3,NA,NA,0,1,0,1,0,1,0,0
